# a 10km h
49.5471	53.0603
49.5891	53.1053
49.6611	53.1827
49.9516	53.4943
50.1655	53.7238
50.3194	53.8889
50.5116	54.0951
50.6051	54.1955
50.3225	53.8923
50.4898	54.0718
50.4153	53.9918
50.4153	53.9918

# a 60 

13.6434	14.5916
13.6912	14.6428
13.8128	14.7729
16.6769	17.8380
18.8279	20.1402
20.7510	22.1990
22.5746	24.1514
23.8505	25.5176
25.0804	26.8348
26.0526	27.8760
27.0362	28.9294
27.3482	29.2636
27.0621	28.9571
26.9155	28.8001
27.6965	29.6366
29.5277	31.5982
30.3518	32.4811
31.4557	33.6638
32.4606	34.7405
33.4853	35.8386
34.3753	36.7923
35.3581	37.8456
36.2748	38.8297
37.1407	39.7579
44.7427	47.9068
3580.5895	4404.5410
3031.2568	3652.0983
2477.2053	2916.8173
328.2446	355.1473
45.0376	48.2231
285.1026	307.9774
39.7150	42.5157
40.4237	43.2756
40.9261	43.8142
40.5417	43.4020
40.3640	43.2116
40.5437	43.4042
40.3501	43.1967
40.4816	43.3376
41.1252	44.0277
41.5335	44.4655
41.8537	44.8087
42.4385	45.4382
43.0084	46.0494
43.7006	46.7893
44.0883	47.2051
44.6696	47.8284
45.1865	48.3828
45.6037	48.8303
46.1816	49.4501
46.6201	49.9205
47.1022	50.4375
47.3060	50.6562
47.4319	50.7912
47.5116	50.8767
47.9310	51.3296
48.3122	51.7386
48.9672	52.4381
49.2761	52.7696
49.8180	53.3510
50.3225	53.8923
50.4898	54.0718
51.3177	54.9601
51.7093	55.3803
51.9551	55.6440
52.4067	56.1286
52.8151	56.5669
53.5393	57.3440
53.8064	57.6306
54.2873	58.1467
54.3953	58.2627
55.2233	59.1513
55.5939	59.5491
55.6694	59.6302
55.8476	59.8214
55.4248	59.3676
55.5563	59.5087
54.5618	58.4414
55.6166	59.5734
55.6505	59.6099
54.7220	58.6133
54.2873	58.1467
55.5036	59.4522
55.0564	58.9722
54.8318	58.7351
55.7300	59.6992
54.7805	58.6761
55.2791	59.2112
55.7868	59.7562
55.4511	59.3958
55.7868	59.7562
55.6203	59.5775
55.2791	59.2112
65.0190	69.6688
2981.6545	3577.5659
2866.9755	3423.8422
509.9223	555.4522
67.3032	72.1224
2336.0541	2730.5407
1011.0419	1122.2838
534.8695	583.1694
55.7338	59.6992
55.6166	59.5734
63.5033	68.0410
2827.4311	3371.1677
474.2366	516.1976
68.0574	72.9447
2970.8515	3577.5659
326.6753	353.4289
66.8097	71.5922
3346.7551	4095.8112
358.6855	388.6934
55.3911	59.3315
63.2828	67.8041
3360.4711	4095.8112
3031.2568	3652.0983
534.1727	582.5880
55.5074	59.4562
54.7220	58.6133
54.6163	58.4999
54.3953	58.2627
54.2873	58.1467
54.0190	57.8588
54.3412	58.2046
54.2334	58.0889
54.3953	58.2627
52.6896	56.4321
54.0155	57.8550
53.7499	57.5700
54.3953	58.2627
52.8935	56.6510
53.1713	56.9491
64.1041	68.6861
617.9013	675.7931
579.4735	632.8546
54.1797	58.0312
53.2266	57.0084
61.3877	65.7690
2817.7148	3358.2514
433.1511	470.4797
64.1341	68.7184
742.0407	815.3522
555.1489	605.7385
62.0849	66.5177
2827.4311	3371.1677
458.5878	498.5800
53.4904	57.2916
64.9727	69.6190
1798.1469	2057.5202
2369.8122	2773.7456
404.1178	438.6905
53.7499	57.5738
65.5230	70.2102
2817.7148	3358.2514
658.0698	720.8089
579.8833	633.3119
63.8346	68.3967
3129.5991	3778.0329
2376.6811	2782.5512
447.3295	486.1362
53.7534	57.5738
53.5393	57.3440
63.3121	67.8408
2808.0651	3358.2514
1366.5916	1537.7257
540.1548	589.0482
66.4039	71.1563
3141.5900	3794.3879
759.2176	834.7654
529.0032	576.6471
63.7601	68.3167
3333.1503	4076.7609
3215.5097	3912.9626
2715.0827	3222.4396
524.9392	572.1303
62.5156	66.9803
400.3687	434.3428
54.1797	58.0312
53.9622	57.7978
54.4531	58.3247
66.3985	71.1506
285.1026	307.9774
54.3953	58.2627
54.0190	57.8588
54.3953	58.2627
54.1797	58.0312
53.9657	57.8016
54.3953	58.2627
53.9409	57.7749
54.1224	57.9698
53.8346	57.6609
54.5038	58.3791
53.9089	57.7407
54.3953	58.2627
54.5074	58.3830
65.9977	70.7200
289.6344	312.9253
54.5038	58.3830
53.9622	57.8016
54.2873	58.1467
55.2791	59.2112
66.2911	71.0352
1585.9864	1799.8021
709.3037	778.4224
539.0894	587.8629
64.8237	69.4590
2992.5363	3592.2280
2733.1833	3246.3098
465.8835	506.6495
55.0564	58.9722
53.9125	57.7445
54.5582	58.4375
62.6589	67.1342
2679.5915	3175.7377
466.6790	507.5296
54.2873	58.1467
54.6673	58.5546
53.8064	57.6306
54.1797	58.0312
66.2429	70.9835
503.9674	548.8439
611.9067	669.0867
